year,id,station_id,name,pc,sc,mh
2020,3V15,589GP,"Garnett, KS",5.74,,0
2020,3V15,589GR,"Junction City, KS (Lieutenant General Richard J. Seitz- Based)",6.68,8.75,3.96
2020,3V15,589GU,"Lawrence, KS",2.55,0.14,1.29
2020,3V15,589GV,"Fort Scott, KS",0.61,0,4.58
2020,3V15,589JE,"Platte City, MO",6.58,,2.51
2020,3V15,589A7,"Wichita, KS HCS",2.57,8.68,5.03
2020,3V15,589A7,"Wichita, KS (Robert J. Dole)",3.1,8.02,5.39
2020,3V15,589G2,"Dodge City, KS",0.44,0,0
2020,3V15,589G3,"Liberal, KS",5.41,0,0
2020,3V15,589G4,"Hays, KS",5.98,0.13,2.23
2020,3V15,589G5,"Parsons, KS",2.03,1.88,2.47
2020,3V15,589G7,"Hutchinson, KS",1.81,1,1.48
2020,3V15,589GW,"Salina, KS",1.22,0,6.39
2020,3V15,589A7,"Wichita, KS (Robert J. Dole)",3.23,9.71,1.27
2020,3V15,589QB,"Sedgwick County, KS",,,
2020,3V15,589QC,"South Parklane, KS",,12.22,
2020,3V15,657A5,"Marion, IL HCS",4.54,10.35,2.32
2020,3V15,657A5,"Marion, IL",5.69,11.55,1.79
2020,3V15,657BW,Marion MH-RRTP,,,0.08
2020,3V15,657GJ,"Evansville, IN",1.52,8.81,3.94
2020,3V15,657GK,"Mount Vernon, IL",0.84,2.33,1.73
2020,3V15,657GL,"Paducah, KY",2.87,0.8,2.15
2020,3V15,657GM,"Effingham, IL",10.45,0,2.04
2020,3V15,657GP,"Owensboro, KY",8.56,0,2.26
2020,3V15,657GQ,"Vincennes, IN",10.16,,1.52
2020,3V15,657GR,"Mayfield, KY",0.61,0,1.44
2020,3V15,657GT,"Carbondale, IL",0.97,,0.15
2020,3V15,657GU,"Harrisburg, IL",1.07,,1.79
2020,3V15,657QD,"Heartland Street, IL",5.76,6.15,3.19
2020,3V15,657A4,"Poplar Bluff, MO HCS",1.87,10.45,3.37
2020,3V15,657A4,"Poplar Bluff, MO (John J. Pershing)",2.28,12.34,2.15
2020,3V15,657GF,"West Plains, MO",0.92,4.95,3.83
2020,3V15,657GG,"Paragould, AR",1.43,1.91,2.27
2020,3V15,657GH,"Cape Girardeau, MO",5.15,5.06,4.14
2020,3V15,657GI,"Farmington, MO",0.7,3.21,4.67
2020,3V15,657GV,"Sikeston, MO",0.53,6.81,6.12
2020,3V15,657GW,"Pocahontas, AR",0.57,0,3.29
2020,3V15,657,"St. Louis, MO HCS",9.51,17,2.36
2020,3V15,657,"St. Louis John Cochran, MO (John Cochran)",4.37,15.63,1.97
2020,3V15,657A0,"St. Louis Jefferson Barracks, MO",11.02,14.41,2.79
2020,3V15,657PD,St Louis SARRTP,11.02,14.41,2.79
2020,3V15,657GA,"St. Clair County, IL",24.17,30.21,1.71
2020,3V15,657GB,"St. Louis County, MO",1.4,17.21,3.98
2020,3V15,657GD,"St. Charles County, MO",3.9,15.38,0.24
2020,3V15,657GS,"Franklin County, MO",10.66,15.96,0
2020,3V15,657GX,"Washington Avenue, MO",6.87,0,0.06
2020,3V15,657GY,"Manchester Avenue, MO",13.64,37.25,0.13
2020,3V15,657PD,St Louis SARRTP,,,
2020,3V15,657QA,"Olive Street, MO",4.98,29,0
2020,3V15,657QB,"Washington Boulevard, MO",,,
2020,3V15,657QE,"Scott Air Force Base, IL",,0,
2020,4V16,502,"Alexandria, LA HCS",8.22,14.38,4.82
2020,4V16,502,"Alexandria, LA",11.2,15.03,2
2020,4V16,502GA,"Jennings, LA",1.28,0,2.21
2020,4V16,502GB,"Lafayette, LA",7.14,12.85,0.3
2020,4V16,502GE,"Lake Charles, LA (Douglas Fournet)",4.77,13.39,2.7
2020,4V16,502GF,"Fort Polk, LA",9.22,6.64,20.36
2020,4V16,502GG,"Natchitoches, LA",1.02,0.5,2.83
2020,4V16,502QB,"Lafayette Campus B, LA",,,7.48
2020,4V16,520,"Gulf Coast, MS HCS",4.62,15.49,5.47
2020,4V16,520,"Biloxi, MS",6.23,16.16,4.67
2020,4V16,520BZ,"Pensacola, FL",6.02,11.83,8.43
2020,4V16,520GA,"Mobile, AL",2.14,31.21,3.22
2020,4V16,520GB,"Panama City Beach, FL",1.38,12.94,0.18
2020,4V16,520GC,"Eglin Air Force Base, FL",5.21,8.87,9.14
2020,4V16,520QA,"Panama City Beach West, FL",,1.41,2.94
2020,4V16,564,"Fayetteville, AR HCS",4.79,7.32,2.53
2020,4V16,564,"Fayetteville, AR",3.8,8.24,1.37
2020,4V16,564BY,"Springfield, MO (Gene Taylor)",5.32,5.52,3.77
2020,4V16,564GA,"Harrison, AR",1.8,,0
2020,4V16,564GB,"Fort Smith, AR",5.12,3.62,3.83
2020,4V16,564GC,"Branson, MO",5.63,11.08,2.68
2020,4V16,564GD,"Ozark, AR",5.72,0,8.09
2020,4V16,564GE,"Jay, OK",3.59,1,3.36
2020,4V16,564GF,"Joplin, MO",5.77,3.1,3.38
2020,4V16,564QA,"Township, AR",,,
2020,4V16,564QB,"Sunbridge, AR",,6.09,
2020,4V16,580,"Houston, TX HCS",3.1,5.48,1.9
2020,4V16,580,"Houston, TX (Michael E. DeBakey)",2.56,5.82,2.21
2020,4V16,580BY,"Beaumont, TX",5.93,3.56,0.53
2020,4V16,580BZ,"Lufkin, TX (Charles Wilson)",8.08,2.86,0.98
2020,4V16,580GC,"Galveston County, TX",4.67,0.29,1.45
2020,4V16,580GD,"Conroe, TX",2.07,5.74,1.63
2020,4V16,580GE,"Katy, TX",1.62,3.1,2.46
2020,4V16,580GF,"Lake Jackson, TX",1.46,,2.63
2020,4V16,580GG,"Richmond, TX",0.99,2.91,1.04
2020,4V16,580GH,"Tomball, TX",3.16,9.05,1.31
2020,4V16,580GJ,"Texas City, TX",1.9,1.04,1.65
2020,4V16,580GL,"Sugar Land, TX",1.42,,0
2020,4V16,586,"Jackson, MS HCS",4.25,11.19,2.3
2020,4V16,586,"Jackson, MS (G.V. (Sonny) Montgomery)",5.25,11.36,1.37
2020,4V16,586GA,"Kosciusko, MS",2.19,118.5,1.15
2020,4V16,586GB,"Meridian, MS",0.68,45.38,1.24
2020,4V16,586GC,"Greenville, MS",1.21,11.25,3
2020,4V16,586GD,"Hattiesburg, MS",3.69,27.8,8.62
2020,4V16,586GE,"Natchez, MS",2.12,13.5,0.7
2020,4V16,586GF,"Columbus, MS",10.33,17.5,16.76
2020,4V16,586GG,"McComb, MS",0.65,,21.5
2020,4V16,586QB,"Dogwood View Parkway, MS",,7.53,
2020,4V16,598,"Little Rock, AR HCS",4.43,12.33,3.22
2020,4V16,598,"Little Rock, AR (John L. McClellan)",2.84,10.51,1.71
2020,4V16,598A0,"North Little Rock, AR (Eugene J. Towbin Healthcare Center)",4.92,17.19,3.08
2020,4V16,598GA,"Mountain Home, AR",8.89,6.32,12.03
2020,4V16,598GB,"El Dorado, AR",1.13,0.5,6.1
2020,4V16,598GC,"Hot Springs, AR",2.76,13.24,2.97
2020,4V16,598GD,"Mena, AR",2.66,3.5,1.27
2020,4V16,598GE,"Pine Bluff, AR",1.67,0,7.43
2020,4V16,598GF,"Searcy, AR",0.28,4.79,3.78
2020,4V16,598GG,"Conway, AR",5.07,14.72,4.38
2020,4V16,598GH,"Russellville, AR",2.67,3.83,0.31
2020,4V16,629,"New Orleans, LA HCS",2.18,15.56,5.79
2020,4V16,629,"New Orleans, LA",2.72,17.37,6.39
2020,4V16,629BY,"Baton Rouge, LA",1.57,10.39,10.25
2020,4V16,629GA,"Houma, LA",2.19,2.47,0.58
2020,4V16,629GB,"Hammond, LA",1.2,3.65,2.7
2020,4V16,629GC,"Slidell, LA",0.03,2.46,19.03
2020,4V16,629GD,"St. John, LA",3.3,10,0
2020,4V16,629GE,"Franklin, LA",5.43,,11.91
2020,4V16,629GF,"Bogalusa, LA",0.66,0,0.13
2020,4V16,629QA,"Baton Rouge South, LA",,8.67,3.19
2020,4V16,667,"Shreveport, LA HCS",4.59,14.29,5.4
2020,4V16,667,"Shreveport, LA (Overton Brooks)",2.86,15.13,3.41
2020,4V16,667GA,"Texarkana, AR",4.79,3.22,18.62
2020,4V16,667GB,"Monroe, LA",2.3,0.03,0.39
2020,4V16,667GC,"Longview, TX",11.35,3.36,10.89
2020,4V16,667QA,"Knight Street, LA",,0,
2020,4V17,549,"Dallas, TX HCS",5.88,11.02,3.35
2020,4V17,549,"Dallas, TX",4.89,11.39,1.98
2020,4V17,549A4,"Bonham, TX (Sam Rayburn Center)",2.84,9.14,1.83
2020,4V17,549A5,"Garland, TX",3.78,0,6.96
2020,4V17,549BY,"Fort Worth, TX",2.45,9.11,4.7
2020,4V17,549GD,"Denton, TX",16.93,13.25,2.32
2020,4V17,549GE,"Decatur, TX",8.86,,16.12
2020,4V17,549GF,"Granbury, TX",12,,14.8
2020,4V17,549GH,"Greenville, TX",10.69,15,12.78
2020,4V17,549GJ,"Sherman, TX",1.77,0,1.81
2020,4V17,549GK,"Polk Street, TX",0.94,0,4.52
2020,4V17,549GL,"Plano, TX",3.58,9.74,5.01
2020,4V17,549GM,"Grand Prairie, TX",1.62,,2.68
2020,4V17,549QC,"Tyler Broadway, TX",4.99,30.15,7.86
2020,4V17,671,"San Antonio, TX HCS",7.33,17.34,6.42
2020,4V17,671,"San Antonio, TX (Audie L. Murphy)",10.41,14.61,4.69
2020,4V17,671A4,"Kerrville, TX",4.89,15.89,3.61
2020,4V17,671BU,"San Antonio, TX - VADOM",,,1
2020,4V17,671BY,"San Antonio Eckert Road, TX (Frank M. Tejeda)",5.32,16.7,6.37
2020,4V17,671DT,Unknown,,14.97,
2020,4V17,671GB,"Victoria, TX",5.27,3.28,2.41
2020,4V17,671GF,"South Bexar County, TX",4.32,,8.18
2020,4V17,671GH,"Beeville, TX",1.68,,
2020,4V17,671GK,"San Antonio Woodcock Drive, TX",10.99,,2.58
2020,4V17,671GL,"New Braunfels, TX",7.82,,
2020,4V17,671GN,"Seguin, TX",3.29,,
2020,4V17,671GO,"North Central Federal, TX",6.31,9.88,6.53
2020,4V17,671GP,"Balcones Heights, TX",11.15,1.96,10.9
2020,4V17,671GQ,"Shavano Park, TX",3.45,,7.14
2020,4V17,671GR,"North Bexar, TX",4.59,,2.87
2020,4V17,671PA,San Antonio SARRTP,,,0
2020,4V17,671QB,"Data Point, TX",,24.93,
2020,4V17,674,"Temple, TX HCS",8.08,17.3,6.24
2020,4V17,674,"Temple, TX (Olin E. Teague Center)",13.72,16.3,8.79
2020,4V17,674A4,"Waco, TX (Doris Miller)",7.49,13.67,3.53
2020,4V17,674BY,"Austin, TX",6.53,20.63,4.53
2020,4V17,674GA,"Palestine, TX",6.12,3,7.21
2020,4V17,674GB,"Brownwood, TX",8.71,6.36,12.2
2020,4V17,674GC,"Bryan, TX",3.28,2.93,9.17
2020,4V17,674GD,"Cedar Park, TX",5.43,9.19,5.75
2020,4V17,674GF,"Temple South General Bruce Drive, TX",4.83,22.41,2.88
2020,4V17,674HB,"LaGrange, TX",7.18,,2.91
2020,4V17,504,"Amarillo, TX HCS",5.05,30.53,2.71
2020,4V17,504,"Amarillo, TX (Thomas E. Creek)",5.86,28.13,3.78
2020,4V17,504BY,"Lubbock, TX",4.9,39.48,1.32
2020,4V17,504BZ,"Clovis, NM",1.8,,1.13
2020,4V17,504GA,"Childress, TX",11.63,,1
2020,4V17,504HB,"Dalhart, TX",4.88,,0
2020,4V17,519,"Big Spring, TX HCS",2.14,7.08,5.89
2020,4V17,519,"Big Spring, TX (George H. OBrien, Jr.)",1.13,6.82,10.07
2020,4V17,519GA,"Permian Basin, TX (Wilson and Young Medal of Honor)",0.25,7.67,4.17
2020,4V17,519GB,"Hobbs, NM",8.15,,1.37
2020,4V17,519GD,"Fort Stockton, TX",0.18,,
2020,4V17,519HC,"Abilene, TX",6.62,0.4,5.65
2020,4V17,519HF,"San Angelo, TX",1.51,29.09,2.06
2020,4V17,756,"El Paso, TX HCS",2.87,3.39,4.49
2020,4V17,756,"El Paso, TX",2.54,3.61,3.32
2020,4V17,756GA,"Las Cruces, NM",5.28,0.18,2.65
2020,4V17,756GB,"El Paso Eastside, TX",1.97,2.47,10.16
2020,4V17,756GC,"El Paso Westside, TX",2.21,1.85,2.23
2020,4V17,756QA,"El Paso South Central, TX",,,4.73
2020,4V17,756QB,"El Paso Central, TX",,3.55,
2020,4V17,740,Texas Valley Coastal Bend HCS,1.89,16.3,1.26
2020,4V17,740,"Harlingen, TX",1.22,12.16,1.76
2020,4V17,740GA,"Harlingen Treasure Hills, TX",2.04,9.28,0
2020,4V17,740GB,"McAllen, TX",0.7,9.93,0.91
2020,4V17,740GC,"Corpus Christi, TX",2.44,5.33,0.2
2020,4V17,740GD,"Laredo, TX",3.52,1.5,1.89
2020,4V17,740GH,"South Enterprize, TX",2.21,28.39,1.45
2020,4V17,740GI,"Old Brownsville, TX",,,0.43
2020,4V19,623,"Muskogee, OK HCS",2.86,9.47,5.43
2020,4V19,623,"Muskogee, OK (Jack C. Montgomery)",2.37,7.74,3.93
2020,4V19,623BY,"Tulsa, OK (Ernest Childers)",3.62,15.42,3.33
2020,4V19,623GA,"McAlester, OK",0.59,2.45,3.21
2020,4V19,623GB,"Vinita, OK",1.14,0.32,6
2020,4V19,623GC,"McCurtain County, OK",2.1,,0.3
2020,4V19,623QA,"Muskogee East, OK",,,7.01
2020,4V19,623QB,"Tulsa Eleventh Street, OK",,4.1,6.05
2020,4V19,623QC,"Yale Avenue, OK",,5.13,
2020,4V19,635,"Oklahoma City, OK HCS",4.97,16.29,4.63
2020,4V19,635,"Oklahoma City, OK",9.99,18.47,4.51
2020,4V19,635QB,"South Oklahoma City, OK",9.99,18.47,4.51
2020,4V19,635GA,"Lawton, OK",4.76,6.99,6.37
2020,4V19,635GB,"Wichita Falls, TX",0.59,7.29,2.86
2020,4V19,635GC,"Blackwell, OK",4.65,0,0
2020,4V19,635GD,"Ada, OK",0.09,0,0.97
2020,4V19,635GE,"Stillwater, OK",2.67,,0.83
2020,4V19,635GF,"Altus, OK",0.88,4,5.56
2020,4V19,635GG,"Enid, OK",0.45,,17.5
2020,4V19,635GH,"Clinton, OK",2.75,19.6,16
2020,4V19,635GI,"Norman, OK",0.96,0,0.5
2020,4V19,635GJ,"Yukon, OK",0,,
2020,4V19,635HB,"Ardmore, OK",1.9,2,3.44
2020,4V19,635QA,"North May, OK",4.96,0,3.29
2020,4V19,635QB,"South Oklahoma City, OK",3.3,8.08,5.2
2020,4V19,635QC,"Fourteenth Street, OK",0.27,,
2020,4V19,635QD,"Lawton North, OK",,10.18,
2020,4V19,635QE,"Tinker, OK",1.8,4.81,
2020,4V19,436,Montana HCS,3.3,12.89,2.37
2020,4V19,436,"Fort Harrison, MT",5.28,13.92,3.56
2020,4V19,436A4,"Miles City CLC, MT",2.03,5,0
2020,4V19,436GA,"Anaconda, MT",3.67,5.5,1.83
2020,4V19,436GB,"Great Falls, MT",1.69,6.45,0.26
2020,4V19,436GC,"Missoula, MT (David J. Thatcher)",2.81,5.23,2.21
2020,4V19,436GD,"Bozeman, MT",3.38,6.41,0.88
2020,4V19,436GF,"Kalispell, MT",1.78,13.38,2.67
2020,4V19,436GH,"Billings Majestic Lane, MT (Benjamin Charles Steele)",,13.73,4.17
2020,4V19,436GI,"Glasgow, MT",1.76,1,0
2020,4V19,436GJ,"Miles City, MT",,,0
2020,4V19,436GK,"Glendive, MT",3.67,,3.24
2020,4V19,436GL,"Cut Bank, MT",1.07,,0
2020,4V19,436GM,"Lewistown, MT",6.23,0.6,0
2020,4V19,436GN,"Billings Spring Creek Lane, MT (Dr. Joseph Medicine Crow)",5.62,7.5,0.19
2020,4V19,436HC,"Havre, MT (Merril Lundman)",1.84,0,1.5
2020,4V19,436QA,"Hamilton, MT",2.37,32,0.2
2020,4V19,436QB,"Plentywood, MT",1.88,20,0
2020,4V19,436QC,"Helena, MT",,,
2020,4V19,442,"Cheyenne, WY HCS",13.44,12.92,4.54
2020,4V19,442,"Cheyenne, WY",17.11,10.77,3.74
2020,4V19,442GB,"Sidney, NE",9.41,15.12,1.1
2020,4V19,442GC,"Fort Collins, CO",13.27,8.35,4.66
2020,4V19,442GD,"Loveland, CO",13.16,19.52,6.21
2020,4V19,442HK,"Wheatland, WY - Mobile",9.25,,0
2020,4V19,442QA,"Rawlins, WY",1.69,17.13,3.92
2020,4V19,442QB,"Torrington, WY - Mobile",47.25,,3.75
2020,4V19,442QD,"Laramie, WY - Mobile",41.27,,7
2020,4V19,442QE,"Sterling, CO",3.89,,10.5
2020,4V19,554,"Aurora, CO HCS",8.04,11.39,3.87
2020,4V19,554,"Aurora, CO (Rocky Mountain Regional)",8.32,11.05,2.25
2020,4V19,554GB,"Aurora, CO",10.51,,4.14
2020,4V19,554GC,"Golden, CO",7.47,20.27,0.75
2020,4V19,554GD,"Pueblo, CO (PFC James Dunn)",9.52,10.57,2.57
2020,4V19,554GE,"Colorado Springs, CO (PFC Floyd K. Lindstrom)",7.21,10.92,7.22
2020,4V19,554GF,"Alamosa, CO",4.15,18.44,3.76
2020,4V19,554GG,"La Junta, CO",8.73,1,0.37
2020,4V19,554GH,"Lamar, CO",6.94,0.14,0
2020,4V19,554GI,"Burlington, CO",2.69,3,
2020,4V19,554GJ,"Denver East 9th Avenue, CO",5.6,,0
2020,4V19,554GK,"Union Boulevard, CO",2.96,13.92,
2020,4V19,554QB,"Jewell, CO",,12.67,
2020,4V19,554QC,"Salida, CO",7.95,16.1,2.33
2020,4V19,575,"Grand Junction, CO HCS",8.99,11.05,5.85
2020,4V19,575,"Grand Junction, CO",10.24,10.42,3.41
2020,4V19,575GA,"Montrose, CO",3.22,21.87,0
2020,4V19,575GB,"Craig, CO (Major William Edward Adams)",5.47,6.96,5.91
2020,4V19,575QA,"Glenwood Springs, CO",4.43,12.83,31.93
2020,4V19,575QB,"Moab, UT",15.66,2.29,0.25
2020,4V19,575QC,"Grand Junction, CO - Mobile",7.92,,
2020,4V19,660,"Salt Lake City, UT HCS",7.82,12.11,1.6
2020,4V19,660,"Salt Lake City, UT (George E. Wahlen)",9.05,12.44,0.84
2020,4V19,660GA,"Pocatello, ID",7.49,12.88,6.95
2020,4V19,660GB,"Ogden, UT",8.07,9.31,9.03
2020,4V19,660GD,"Roosevelt, UT",4.34,,
2020,4V19,660GE,"Orem, UT",6.17,13.41,2.8
2020,4V19,660GG,"St. George, UT",8.61,4.41,4.59
2020,4V19,660GJ,"South Jordan, UT",5.69,6.9,0
2020,4V19,660GK,"Elko, NV",9.96,,
2020,4V19,660QA,"Idaho Falls, ID",3.13,5.18,6.1
2020,4V19,660QB,"Price, UT",30.45,,0
2020,4V19,660QC,"Weber County, UT",,,0.33
2020,4V19,666,"Sheridan, WY HCS",6.9,12.28,4.21
2020,4V19,666,"Sheridan, WY",7.87,11.95,4.43
2020,4V19,666GB,"Casper, WY",4.2,23.75,3.39
2020,4V19,666GC,"Riverton, WY",13.03,0,3.13
2020,4V19,666GD,"Cody, WY",3.84,,0
2020,4V19,666GE,"Gillette, WY",6.27,1.75,5.2
2020,4V19,666GF,"Rock Springs, WY",7.46,8.82,0.75
2020,4V19,666QA,"Afton, WY",4.95,0,
2020,4V19,666QB,"Evanston, WY",9.63,0,
2020,4V19,666QC,"Worland, WY",3.45,,
2020,5V20,463,"Anchorage, AK HCS",3.12,16.81,3.98
2020,5V20,463,"Anchorage, AK",2.14,16.44,4.11
2020,5V20,463BU,"Anchorage, AK - VADOM",,,0
2020,5V20,463GA,"Fairbanks, AK",1.42,,0.62
2020,5V20,463GB,"Kenai, AK",7.33,,5.09
2020,5V20,463GC,"Mat-Su, AK",3.54,47.36,7.02
2020,5V20,463GD,"Homer, AK",15.38,,2.63
2020,5V20,463GE,"Juneau, AK",1.9,,1
2020,5V20,531,"Boise, ID HCS",5.02,14.58,2.73
2020,5V20,531,"Boise, ID",5.03,14.27,2.82
2020,5V20,531GE,"Twin Falls, ID",2.64,0,0.65
2020,5V20,531GG,"Caldwell, ID",9.56,27.91,3.47
2020,5V20,531GH,"Eastern Oregon, OR",0.17,2.33,0
2020,5V20,531GI,"Mountain Home, ID",0.09,1.11,
2020,5V20,531GJ,"Salmon, ID",1.48,,
2020,5V20,648,"Portland, OR HCS",6.25,21.35,1.07
2020,5V20,648,"Portland, OR",9.84,18.22,0.98
2020,5V20,648A4,"Portland Vancouver, WA",6.51,21.77,0.92
2020,5V20,648BU,"Vancouver, WA - VADOM",,,
2020,5V20,648GA,"Bend, OR",8,34.68,1.07
2020,5V20,648GB,"Salem, OR",5.44,28.52,1.52
2020,5V20,648GD,"North Coast, OR",0.03,,0
2020,5V20,648GE,"Fairview, OR",7.06,6.45,0.8
2020,5V20,648GF,"Hillsboro, OR",3.99,39.97,2.24
2020,5V20,648GG,"West Linn, OR",3.94,11.87,0.37
2020,5V20,648GH,"Newport, OR",5.1,,
2020,5V20,648GI,"Portland 1st Avenue, OR",14.27,,0
2020,5V20,648GJ,"The Dalles, OR (Loren R. Kaufman)",3,28.07,0
2020,5V20,653,"Roseburg, OR HCS",9.35,18.47,0.96
2020,5V20,653,"Roseburg, OR",23.2,24.94,0.68
2020,5V20,653BV,"Roseburg, OR - VADOM",,,
2020,5V20,653BY,"Eugene, OR",5.37,12.35,3.63
2020,5V20,653GA,"North Bend, OR",7.08,8.32,3.38
2020,5V20,653GB,"Brookings, OR",0.4,0,0.53
2020,5V20,653QA,"Downtown Eugene, OR",,,0.84
2020,5V20,663,"Puget Sound, WA HCS",4.85,14.58,2.67
2020,5V20,663,"Seattle, WA",3.09,14.71,2.71
2020,5V20,663A4,"American Lake, WA",2.55,15.36,2.24
2020,5V20,663GA,"Bellevue, WA",5.09,7.74,1.13
2020,5V20,663GB,"Silverdale, WA",8.78,15.01,0
2020,5V20,663GC,"Mount Vernon, WA",4.42,9.77,0.56
2020,5V20,663GD,"South Sound, WA",16.27,1.82,7.43
2020,5V20,663GE,"North Olympic Peninsula, WA",3.41,5.41,0
2020,5V20,668,"Spokane, WA HCS",,0,
2020,5V20,668,"Spokane, WA (Mann- Grandstaff)",,0,
2020,5V20,687,"Walla Walla, WA HCS",7.32,31.16,2.24
2020,5V20,687,"Walla Walla, WA (Jonathan M. Wainwright)",5.89,32.37,1.01
2020,5V20,687GA,"Richland, WA",2.06,3,2.74
2020,5V20,687GB,"Lewiston, ID",15.62,0,4.85
2020,5V20,687GC,"La Grande, OR",3.28,0,0
2020,5V20,687HA,"Yakima, WA",17.51,3.5,
2020,5V20,687QB,"Morrow County, OR",0.09,,
2020,5V20,687QC,"Wallowa County, OR",0,,
2020,5V20,692,"White City, OR HCS",10.73,16.75,2.39
2020,5V20,692,"White City, OR",13.88,16.78,2.21
2020,5V20,692GA,"Klamath Falls, OR",6.9,1,19.38
2020,5V20,692GB,"Grants Pass, OR",7.92,19.7,2.33
2020,5V21,358,"Manila, PI HCS",33.49,59.17,
2020,5V21,358,"Manila, PH",33.49,59.17,
2020,5V21,459,"Honolulu, HI HCS",3.16,26.97,2.58
2020,5V21,459,"Honolulu, HI (Spark M. Matsunaga)",3.17,27.17,0.41
2020,5V21,459GA,"Maui, HI",0.54,68.74,2.5
2020,5V21,459GB,"Hilo, HI",1.6,32.25,3.09
2020,5V21,459GC,"Kailua-Kona, HI",6.06,14.88,2.75
2020,5V21,459GD,"Lihue, HI",5.02,35.59,1.94
2020,5V21,459GE,"Guam, GU",1.69,1.83,3.14
2020,5V21,459GF,"American Samoa, AS (Faleomavaega Eni Faauaa Hunkin)",0.7,8.76,5.53
2020,5V21,459GG,"Leeward Oahu, HI",4.94,11.44,6.71
2020,5V21,459GH,"Saipan, MP",0,0,0.31
2020,5V21,459QB,"Molokai, HI",13.2,,0.33
2020,5V21,570,"Fresno, CA HCS",1.33,10.6,3.66
2020,5V21,570,"Fresno, CA",1.14,10.72,3.65
2020,5V21,570GA,"Merced, CA",1.51,10.83,0
2020,5V21,570GB,"Tulare, CA",1.86,10.58,4.88
2020,5V21,570GC,"Oakhurst, CA",2.12,6.44,0.5
2020,5V21,612A4,N. California HCS,3.9,11.83,2.2
2020,5V21,612A4,"Sacramento, CA",6.7,10.99,2.44
2020,5V21,612B4,"Redding, CA",0.72,18.32,4.9
2020,5V21,612BY,"Oakland, CA",2.52,14.39,0
2020,5V21,612GD,"Fairfield, CA",4.98,32.53,1.06
2020,5V21,612GE,"Mare Island, CA",2.2,6.64,0.69
2020,5V21,612GF,"Martinez, CA",3.73,13.42,0.91
2020,5V21,612GG,"Chico, CA",1.77,7.08,1.96
2020,5V21,612GH,"McClellan Park, CA",4.57,9.52,5.95
2020,5V21,612GI,"Yuba City, CA",6.7,0.25,1.79
2020,5V21,612GJ,"Yreka, CA",4.06,0.6,0
2020,5V21,612GK,"Sierra Foothills, CA",3.08,4.29,0.71
2020,5V21,612QB,"Twenty First Street, CA",,,0.24
2020,5V21,612QC,"Cypress Avenue, CA",,20.85,
2020,5V21,612QD,"Howe Road, CA",,,
2020,5V21,640,"Palo Alto, CA HCS",8.44,14.7,3.61
2020,5V21,640,"Palo Alto, CA",7.29,9.96,1.53
2020,5V21,640A0,"Menlo Park, CA",,6.07,1.65
2020,5V21,640A4,"Livermore, CA",7.94,22.5,11.17
2020,5V21,640BY,"San Jose, CA",15.11,19.97,3.45
2020,5V21,640GA,"Capitola, CA",2.4,,
2020,5V21,640GB,"Sonora, CA",4.67,2.5,6.67
2020,5V21,640GC,"Fremont, CA",3.91,0.59,6.76
2020,5V21,640HA,"Stockton, CA",7.9,6.85,4.1
2020,5V21,640HB,"Modesto, CA",12.58,8.37,5.9
2020,5V21,640HC,"Monterey, CA (Major General William H. Gourley)",5.02,25.36,1.56
2020,5V21,640QA,"Palo Alto 1, CA - Mobile",,0.09,
2020,5V21,640QB,"Palo Alto 2, CA - Mobile",,1.69,
2020,5V21,654,"Reno, NV HCS",10.79,23.28,5.59
2020,5V21,654,"Reno, NV (Ioannis A. Lougaris)",5.75,18.2,5.14
2020,5V21,654GB,"Carson Valley, NV",16.54,11.6,0.9
2020,5V21,654GC,"Lahontan Valley, NV",7.3,25.6,47.6
2020,5V21,654GD,"Diamond View, CA",3.34,9.6,14.4
2020,5V21,654GE,"Reno East, NV",9.52,8.67,89.8
2020,5V21,654GF,"North Reno, NV",14.58,12.18,0
2020,5V21,654QA,"Kietzke, NV",,22.82,
2020,5V21,654QB,"Capitol Hill, NV",0,,
2020,5V21,654QC,"Winnemucca, NV",12.14,,0
2020,5V21,654QD,"Virginia Street, NV",,56.15,
2020,5V21,662,"San Francisco, CA HCS",5.35,16.97,2
2020,5V21,662,"San Francisco, CA",5.77,16.55,1.45
2020,5V21,662GA,"Santa Rosa, CA",6.83,23.55,6.44
2020,5V21,662GC,"Eureka, CA",5.27,7.94,1.08
2020,5V21,662GD,"Ukiah, CA",3.63,14.9,0
2020,5V21,662GE,"San Bruno, CA",6.57,7.88,3.16
2020,5V21,662GF,"San Francisco Downtown, CA",1.26,12.67,1.36
2020,5V21,662GG,"Clearlake, CA",2.81,12.85,8.09
2020,5V21,593,"Las Vegas, NV HCS",6.17,22.51,5.33
2020,5V21,593,"North Las Vegas, NV",12.38,22.86,4.89
2020,5V21,593GC,"Pahrump, NV",1.11,1.91,6.26
2020,5V21,593GD,"Northwest Las Vegas, NV",4.52,4.98,6.43
2020,5V21,593GE,"Southeast Las Vegas, NV",6.96,2.25,6
2020,5V21,593GF,"Southwest Las Vegas, NV",5.64,5.13,5.63
2020,5V21,593GG,"Northeast Las Vegas, NV",4.04,2.74,4.06
2020,5V21,593GH,"Laughlin, NV (Master Chief Petty Officer Jesse Dean)",3.73,10.03,23.88
2020,5V21,593QC,"West Cheyenne, NV",,,4.31
2020,5V22,501,New Mexico HCS,10.92,16.06,4.78
